"orig.ident"	"nCount_RNA"	"nFeature_RNA"	"percent.mt"	"percent.rp"	"S.Score"	"G2M.Score"	"Phase"	"RNA_snn_res.0.1"	"RNA_snn_res.0.15"	"RNA_snn_res.0.25"	"RNA_snn_res.0.75"	"seurat_clusters"	"pANN_0.25_0.09_142"	"DF.classifications_0.25_0.09_142"	"hpca.main"	"hpca.fine"	"dice.main"	"dice.fine"	"monaco.main"	"monaco.fine"	"northern.main"	"northern.fine"	"blue.main"	"blue.fine"	"seurat_clusters_gabby_annotation"	"UMAP_1"	"UMAP_2"	"tSNE_1"	"tSNE_2"
"X1001000180.G11"	"SeuratProject"	944116	2991	0	0.576518139720119	-0.0677972413967169	-0.101562050801652	"G1"	"3"	"4"	"4"	"5"	"5"	0.258823529411765	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Tumor"	-9.89379305716848	11.8258634835844	-15.3412781584794	-15.3412781584794
"X1001000180.E2"	"SeuratProject"	1068403	2407	0	0.436820188636685	-0.0421427016620041	-0.0201679633958121	"G1"	"3"	"4"	"4"	"5"	"5"	0.235294117647059	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Naive CD8 T cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Tumor"	-9.82010359641409	11.1970125466948	-11.7790891784714	-11.7790891784714
"X1001000180.C12"	"SeuratProject"	840019	2306	0	0.240113616477723	-0.0461252722559601	0.0660596111847903	"G2M"	"7"	"8"	"8"	"15"	"15"	0.334117647058824	"Doublet"	"Astrocyte"	"Neurons:Schwann_cell"	"B cells"	"T cells, CD4+, Th17"	"Progenitors"	"Progenitor cells"	"Dendritic cells"	"Myeloid Dendritic Cells"	"Neurons"	"Neurons"	"Tumor"	-0.0280398237357123	16.3354889184599	-48.2938989318614	-48.2938989318614
"X1001000180.C3"	"SeuratProject"	618874	2412	0	0.345142953169789	-0.0688499320595856	-0.0840181256399906	"G1"	"3"	"4"	"4"	"5"	"5"	0.225882352941176	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Erythroid_CD34+ CD71+ GlyA-"	"Neurons"	"Neurons"	"Tumor"	-9.51076407309866	11.4284216195707	-14.517510658123	-14.517510658123
"X1001000180.F7"	"SeuratProject"	1106417	2416	0	0.265722598260873	-0.0651243774626628	-0.0201159138960324	"G1"	"3"	"4"	"4"	"5"	"5"	0.235294117647059	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Tumor"	-9.67355246421194	11.3021236688261	-10.7185363862812	-10.7185363862812
"X1001000180.E12"	"SeuratProject"	1370498	3752	0	0.478512190459235	-0.108794287143675	-0.065979731505765	"G1"	"3"	"4"	"4"	"5"	"5"	0.265882352941176	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD4+, Th17"	"Progenitors"	"Progenitor cells"	"HSCs"	"Erythroid_CD34+ CD71+ GlyA-"	"Neurons"	"Neurons"	"Tumor"	-10.9282235610137	12.5050560266142	-16.4731963528953	-16.4731963528953
"X1001000180.A12"	"SeuratProject"	703474	2369	0	0.385799617327719	-0.0487956707486886	-0.0147223069662821	"G1"	"3"	"4"	"4"	"5"	"5"	0.230588235294118	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Mature B cells class switched"	"Neurons"	"Neurons"	"Tumor"	-9.47623343345022	11.8481136590605	-11.9494205421692	-11.9494205421692
"X1001000180.D1"	"SeuratProject"	821831	2668	0	0.477227069799022	0.0398467050027498	-0.045576566276111	"S"	"3"	"4"	"4"	"5"	"5"	0.249411764705882	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive"	"CD8+ T cells"	"Naive CD4 T cells"	"B cells"	"Naive CD8+ T cells"	"Neurons"	"Neurons"	"Tumor"	-9.87275118705129	11.6458135873442	-10.4210583598844	-10.4210583598844
"X1001000180.H5"	"SeuratProject"	677434	2249	0	0.511193710383595	-0.0376573401268849	-0.0753705219791805	"G1"	"3"	"4"	"4"	"5"	"5"	0.237647058823529	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"B cells"	"Mature B cells class switched"	"Neurons"	"Neurons"	"Tumor"	-10.1368569838653	11.6260582238798	-14.9413542143491	-14.9413542143491
"X1001000180.H10"	"SeuratProject"	662131	2277	0	0.277588573862272	-0.0799599145247774	-0.0598957283203237	"G1"	"3"	"4"	"4"	"5"	"5"	0.218823529411765	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Tumor"	-9.88143057700491	11.6045528680449	-10.9506387691871	-10.9506387691871
"X1001000180.G2"	"SeuratProject"	1277475	2297	0	0.316170570852659	-0.0721571803120304	-0.0282043750669803	"G1"	"3"	"4"	"4"	"5"	"5"	0.228235294117647	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD4+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Tumor"	-10.0017165648589	11.185957554019	-12.3798347701752	-12.3798347701752
"X1001000180.C5"	"SeuratProject"	781277	2511	0	0.321396892523394	0.0408075075854283	-0.0522819969981261	"S"	"3"	"4"	"4"	"5"	"5"	0.237647058823529	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Tumor"	-9.49213690635061	11.6798940927153	-10.3837087272759	-10.3837087272759
"X1001000180.C8"	"SeuratProject"	740530	2806	0	0.644808448003457	-0.00925244320297874	-0.0686642941761476	"G1"	"7"	"8"	"8"	"15"	"15"	0.338823529411765	"Doublet"	"Astrocyte"	"Neurons:Schwann_cell"	"B cells"	"B cells, naive"	"Progenitors"	"Progenitor cells"	"Erythroid cells"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Tumor"	-0.079074721301554	16.5211006433134	-50.8263070702971	-50.8263070702971
"X1001000180.D3"	"SeuratProject"	539878	2404	0	0.566794720288658	-0.0831690453879685	-0.0797681144783526	"G1"	"3"	"4"	"4"	"5"	"5"	0.225882352941176	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive"	"Progenitors"	"Progenitor cells"	"B cells"	"Mature B cells class switched"	"Neurons"	"Neurons"	"Tumor"	-9.777158688272	11.4977194100981	-14.2160329042746	-14.2160329042746
"X1001000180.E5"	"SeuratProject"	479457	2098	0	0.456141009517016	0.0828104992326579	-0.0267730455261531	"S"	"3"	"4"	"4"	"5"	"5"	0.242352941176471	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Tumor"	-9.41918749686575	11.2120796472197	-12.8531378296191	-12.8531378296191
"X1001000180.A2"	"SeuratProject"	791822	2487	0	0.646357388402949	-0.051888639182618	-0.0417001841396845	"G1"	"3"	"4"	"4"	"5"	"5"	0.216470588235294	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Naive CD8+ T cells"	"Neurons"	"Neurons"	"Tumor"	-9.61740107413626	11.2005630761747	-11.7212308726504	-11.7212308726504
"X1001000180.F9"	"SeuratProject"	489859	2472	0	0.373372746035084	-0.00292325764549314	-0.0920922176396402	"G1"	"3"	"4"	"4"	"5"	"5"	0.237647058823529	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive"	"Progenitors"	"Naive CD8 T cells"	"HSCs"	"Naive CD8+ T cells"	"Neurons"	"Neurons"	"Tumor"	-9.75253291007376	11.1682802468901	-11.9577100869949	-11.9577100869949
"X1001000181.B1"	"SeuratProject"	1209132	2743	0	0.648729832640274	-0.023464019550286	-0.0923451774450867	"G1"	"3"	"4"	"4"	"5"	"5"	0.221176470588235	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD8+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Tumor"	-10.1088227736602	11.0571752816801	-11.8025013166738	-11.8025013166738
"X1001000181.C12"	"SeuratProject"	1015331	2918	0	0.738970838081374	-0.105138655223153	0.0156564264774273	"G2M"	"3"	"4"	"4"	"5"	"5"	0.216470588235294	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Tumor"	-10.1613625990996	11.4428964883451	-10.8083111376815	-10.8083111376815
"X1001000181.C5"	"SeuratProject"	1026341	3004	0	0.44215324146653	-0.0838572647296582	-0.0240516933046052	"G1"	"3"	"4"	"4"	"5"	"5"	0.230588235294118	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD8+, naive, stimulated"	"Dendritic cells"	"Plasmacytoid dendritic cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Tumor"	-9.81202597495413	11.5693718225126	-8.29065881905937	-8.29065881905937
"X1001000181.A5"	"SeuratProject"	985114	2556	0	0.526335023154681	-0.0500552286791952	-0.0193096511691495	"G1"	"3"	"4"	"4"	"5"	"5"	0.225882352941176	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Naive CD8 T cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Tumor"	-9.65516657706594	11.8031927377348	-10.501263420998	-10.501263420998
"X1001000181.D12"	"SeuratProject"	1080268	2923	0	0.72685666890068	-0.0882609143817479	-0.0902443782264185	"G1"	"3"	"4"	"4"	"5"	"5"	0.230588235294118	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Plasmacytoid dendritic cells"	"B cells"	"Mature B cells class switched"	"Neurons"	"Neurons"	"Tumor"	-9.8589400756011	11.8261295587187	-13.4306813282015	-13.4306813282015
"X1001000181.C3"	"SeuratProject"	1066814	3194	0	0.727493264992773	0.0895301103498944	-0.0701660496967542	"S"	"3"	"4"	"4"	"5"	"5"	0.242352941176471	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Tumor"	-10.0427073943267	12.157806041873	-12.9139700507379	-12.9139700507379
"X1001000181.F7"	"SeuratProject"	865756	2689	0	0.520469970753884	-0.0229490926573426	-0.0786023759541651	"G1"	"3"	"4"	"4"	"5"	"5"	0.223529411764706	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"CD8+ T cells"	"Naive CD8 T cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Tumor"	-9.58390326377249	11.1900173455839	-10.9268613401366	-10.9268613401366
"X1001000181.G3"	"SeuratProject"	931430	3039	0	0.808863790086211	-0.0718472037644764	-0.0601905164760787	"G1"	"3"	"4"	"4"	"5"	"5"	0.230588235294118	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Tumor"	-9.61435694571829	11.4376827508574	-11.5893267634923	-11.5893267634923
"X1001000181.B5"	"SeuratProject"	1259963	2592	0	0.578667786276264	-0.0404992408534916	-0.0601033436501892	"G1"	"3"	"4"	"4"	"5"	"5"	0.218823529411765	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Tumor"	-9.95238394614553	11.223124149478	-11.2172697104764	-11.2172697104764
"X1001000181.F8"	"SeuratProject"	867042	2648	0	0.498476429054186	-0.0844010545674392	-0.00971343335686882	"G1"	"3"	"4"	"4"	"5"	"5"	0.221176470588235	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD4+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Naive B cells"	"Neurons"	"Neurons"	"Tumor"	-10.2825955855498	11.3256984979277	-9.15498138043076	-9.15498138043076
"X1001000181.F1"	"SeuratProject"	958252	3080	0	0.540776330234636	-0.0336283566599912	-0.0120558546622876	"G1"	"3"	"4"	"4"	"5"	"5"	0.24	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Tumor"	-10.177494953836	11.6485906869535	-9.15387332540232	-9.15387332540232
"X1001000181.A10"	"SeuratProject"	903448	3334	0	0.505065039714516	-0.0489830048229448	-0.0410187588758912	"G1"	"3"	"4"	"4"	"5"	"5"	0.237647058823529	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive"	"CD8+ T cells"	"Naive CD8 T cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Tumor"	-9.90030093070364	12.0597502023344	-11.3248891478656	-11.3248891478656
"X1001000181.E11"	"SeuratProject"	913751	2910	0	0.471900988343652	-0.068801827630654	-0.111682814683913	"G1"	"3"	"4"	"4"	"5"	"5"	0.232941176470588	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD8+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Mature B cells class switched"	"Neurons"	"Neurons"	"Tumor"	-10.2366990553985	12.1957966119413	-9.48300186602059	-9.48300186602059
"X1001000181.C8"	"SeuratProject"	979960	3611	0	0.706865586350463	-0.0297177203644813	-0.0711298268313298	"G1"	"3"	"4"	"4"	"5"	"5"	0.249411764705882	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Plasmacytoid dendritic cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Tumor"	-10.55071062919	12.0830799371366	-7.50185521374013	-7.50185521374013
"X1001000181.B7"	"SeuratProject"	937144	2709	0	0.547941404949506	-0.100095686634477	-0.0302647451630856	"G1"	"3"	"4"	"4"	"5"	"5"	0.223529411764706	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"B cells, naive"	"Progenitors"	"Plasmacytoid dendritic cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Tumor"	-9.57399649497366	11.2944217950468	-10.7775731788762	-10.7775731788762
"X1001000181.F3"	"SeuratProject"	922370	2829	0	0.532649587475742	-0.0463310540158294	-0.0932870029306984	"G1"	"3"	"4"	"4"	"5"	"5"	0.225882352941176	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Tumor"	-10.4352960097442	11.3775354653959	-8.97798637619133	-8.97798637619133
"X1001000181.F4"	"SeuratProject"	853666	2300	0	0.786724550351074	-0.0970108525869937	-0.0793671083876124	"G1"	"3"	"4"	"4"	"5"	"5"	0.228235294117647	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"B cells"	"Naive B cells"	"Neurons"	"Neurons"	"Tumor"	-9.71424097892141	10.7619262963896	-10.418134761217	-10.418134761217
"X1001000181.E5"	"SeuratProject"	898174	2676	0	0.337907799602304	-0.0879083145049547	-0.043287326939227	"G1"	"3"	"4"	"4"	"5"	"5"	0.235294117647059	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Tumor"	-9.76767916556692	11.960067394412	-9.92346833123647	-9.92346833123647
"X1001000181.D7"	"SeuratProject"	1043441	2859	0	0.505538885284362	-0.0770231379352013	-0.0560109447891758	"G1"	"3"	"4"	"4"	"5"	"5"	0.237647058823529	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"B cells, naive"	"CD8+ T cells"	"Naive CD8 T cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Tumor"	-10.3669824111114	12.027227047122	-10.1368374433415	-10.1368374433415
"X1001000181.B2"	"SeuratProject"	1356815	3008	0	0.511049774656088	-0.0543548084282003	-0.0387097395504533	"G1"	"3"	"4"	"4"	"5"	"5"	0.265882352941176	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Naive CD8 T cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Tumor"	-9.95143885489797	12.2548652917509	-11.8245538225342	-11.8245538225342
"X1001000181.A11"	"SeuratProject"	888226	4378	0	1.13788607854307	-0.0344767308857059	-0.042901303362687	"G1"	"1"	"0"	"0"	"6"	"6"	0.178823529411765	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"Monocytes"	"Monocytes, CD16+"	"Dendritic cells"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	NA	"Adipocytes"	"Tumor"	6.77269606712961	5.05839407745647	-31.3410775656487	-31.3410775656487
"X1001000181.A6"	"SeuratProject"	1201881	2384	0	0.519685393146243	-0.0271109570529889	-0.0614145036101785	"G1"	"3"	"4"	"4"	"5"	"5"	0.230588235294118	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"B cells, naive"	"Progenitors"	"Progenitor cells"	"B cells"	"Naive B cells"	"Neurons"	"Neurons"	"Tumor"	-10.0370797621856	11.4017835885649	-13.2684782289475	-13.2684782289475
"X1001000181.B12"	"SeuratProject"	1145350	2684	0	0.666870388964072	-0.0893757999534555	-0.0956659116428481	"G1"	"3"	"4"	"4"	"5"	"5"	0.24	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Tumor"	-10.1186894881377	11.8421150476103	-10.8833707091007	-10.8833707091007
"X1001000181.F11"	"SeuratProject"	921656	3334	0	0.646987596239812	-0.0317092722077801	-0.0492177693061199	"G1"	"3"	"4"	"4"	"5"	"5"	0.249411764705882	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD4+, Th17"	"CD4+ T cells"	"Progenitor cells"	"B cells"	"Mature B cells class switched"	"Neurons"	"Neurons"	"Tumor"	-10.70864863273	12.179459217227	-9.90513770209155	-9.90513770209155
"X1001000181.B6"	"SeuratProject"	918826	2620	0	0.849235872733249	-0.0454306330946733	-0.0469548453809993	"G1"	"3"	"4"	"4"	"5"	"5"	0.254117647058824	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD8+, naive"	"Progenitors"	"Naive CD8 T cells"	"HSCs"	"Mature B cells class switched"	"Neurons"	"Neurons"	"Tumor"	-9.87413306113577	11.9248930246	-14.4491711628948	-14.4491711628948
"X1001000181.D3"	"SeuratProject"	908738	2904	0	0.763806509687061	-0.0133508318910709	-0.0768203292174142	"G1"	"3"	"4"	"4"	"5"	"5"	0.230588235294118	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Tumor"	-10.0924500929961	11.6195503503447	-14.7380370704878	-14.7380370704878
"X1001000181.A7"	"SeuratProject"	851921	2756	0	0.434899480116114	-0.0532924494067026	-0.000887127234412421	"G1"	"3"	"4"	"4"	"5"	"5"	0.232941176470588	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Tumor"	-9.6960229384551	11.6364027291899	-8.95592164762638	-8.95592164762638
"X1001000181.C10"	"SeuratProject"	1091751	3231	0	0.417769253245474	-0.065685540668276	-0.108534530306661	"G1"	"3"	"4"	"4"	"5"	"5"	0.232941176470588	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD4+, Th17"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Tumor"	-10.8022899138579	11.7214437753324	-9.95222584313832	-9.95222584313832
"X1001000181.E4"	"SeuratProject"	961337	3039	0	0.504817769419049	-0.0976666615251635	-0.0324836181896753	"G1"	"3"	"4"	"4"	"5"	"5"	0.249411764705882	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD4+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Tumor"	-10.7524928557525	11.5208708078032	-8.69066378495448	-8.69066378495448
"X1001000181.A9"	"SeuratProject"	974632	3061	0	0.828620443408384	-0.092201291662602	-0.0662203642683479	"G1"	"3"	"4"	"4"	"5"	"5"	0.254117647058824	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Tumor"	-9.58360667106008	11.8919130593901	-14.3000963491147	-14.3000963491147
"X1001000181.A2"	"SeuratProject"	914407	2859	0	0.632650449963747	-0.0376288525040579	-0.0744335449845173	"G1"	"3"	"4"	"4"	"5"	"5"	0.211764705882353	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD8+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Tumor"	-10.25956244346	10.9593368798857	-11.126663434457	-11.126663434457
"X1001000181.D11"	"SeuratProject"	988743	2655	0	0.688551018818844	-0.0600634030731919	-0.00793463390335965	"G1"	"3"	"4"	"4"	"5"	"5"	0.235294117647059	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Plasmacytoid dendritic cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Tumor"	-9.47777552481985	11.7066360742216	-11.9205222411922	-11.9205222411922
"X1001000181.D9"	"SeuratProject"	995668	2089	0	0.417006472036864	-0.0978722674110562	-0.0522154565400648	"G1"	"7"	"8"	"8"	"15"	"15"	0.352941176470588	"Doublet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Plasmacytoid Dendritic Cells"	"Neurons"	"Neurons"	"Tumor"	-0.0630725729117377	16.2011448175077	-49.4992851337442	-49.4992851337442
"X1001000182.A3"	"SeuratProject"	804544	3771	0	1.02753858086071	-0.0637168238939905	-0.040955031162728	"G1"	"2"	"1"	"1"	"4"	"4"	0.256470588235294	"Singlet"	"Tissue_stem_cells"	"Astrocyte:Embryonic_stem_cell-derived"	NA	"T cells, CD8+, naive, stimulated"	"Progenitors"	NA	"Erythroid cells"	"Naive CD8+ T cells"	"Mesangial cells"	"Astrocytes"	"Tumor"	1.33944170597696	-8.89872491058064	5.76873956604658	5.76873956604658
"X1001000182.A10"	"SeuratProject"	271398	1334	0	0.295875430180031	0.0111099375616827	-0.0340672793815519	"S"	"2"	"1"	"1"	"4"	"4"	0.188235294117647	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	NA	"Progenitors"	"Progenitor cells"	"Dendritic cells"	"Myeloid Dendritic Cells"	"Astrocytes"	"Fibroblasts"	"Tumor"	-0.599948271627186	-8.78806817229939	13.6401653892484	13.6401653892484
"X1001000182.G4"	"SeuratProject"	1102972	2588	0	0.367552394802407	-0.0267296473044344	-0.0364487370710826	"G1"	"2"	"1"	"1"	"4"	"4"	0.256470588235294	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Astrocytes"	"Fibroblasts"	"Tumor"	-0.501078567917107	-9.53155886825276	9.56030245044593	9.56030245044593
